lake,sed.date,B2mean,B3mean,B4mean,B2max,B3max,B4max,B2min,B3min,B4min
Lake Fryxell,2021-12-22,0.4772021254595108,0.4460498491562675,0.4579783837758368,0.6460882425308228,0.6068814396858215,0.629504382610321,0.1845400631427765,0.12323744595050812,0.10323798656463623
Lake Fryxell,2021-12-24,0.477446223455231,0.45315870761742966,0.4633100434978974,0.6622665524482727,0.6334232687950134,0.6474505662918091,0.17677584290504456,0.11702661961317062,0.09865079820156097
Lake Fryxell,2022-01-05,0.5226299484701444,0.4973001037290431,0.5145591021874572,0.652326762676239,0.632680356502533,0.6657019257545471,0.2809438109397888,0.23583440482616425,0.21950383484363556
Lake Fryxell,2022-01-07,0.5008867579748559,0.4727540935208754,0.48136336233435617,0.6667973399162292,0.6388269066810608,0.66625213623046875,0.17315982282161713,0.115318164229393,0.091432586312294
Lake Fryxell,2022-01-12,0.5730564181961675,0.5484897934932391,0.5723873756570871,0.7053644061088562,0.6839092969894409,0.7256024479866028,0.18560609221458435,0.13649113476276398,0.10885549336671829
Lake Fryxell,2022-01-14,0.5499365356294943,0.5185278940635916,0.5352887314508032,0.7103310227394104,0.6803949475288391,0.7179128527641296,0.1713489443063736,0.1178479790687561,0.08726272732019424
Lake Fryxell,2022-01-16,0.5208070911036358,0.48686416840214114,0.5009184082962844,0.6786096692085266,0.6458778977394104,0.6788370609283447,0.17004327476024628,0.11985266953706741,0.09473630040884018
Lake Fryxell,2022-01-19,0.4685557872982583,0.43377494556958973,0.4393560259831625,0.6250499486923218,0.5977588891983032,0.6124815940856934,0.2347668558359146,0.19488006830215454,0.17171013355255127
Lake Fryxell,2022-01-21,0.4350872129722129,0.40389446578404714,0.4079281004786329,0.6294116377830505,0.6291557550430298,0.6558005809783936,0.17385393381118774,0.11619220674037933,0.0911732167005539
Lake Fryxell,2022-01-25,0.431071808294384,0.39846960651451596,0.3999978488324262,0.6062938570976257,0.5711917877197266,0.5721849203109741,0.1662246137857437,0.11481069773435593,0.08538027852773666
Lake Fryxell,2022-01-28,0.43973262054367257,0.40986356954169473,0.4145364977353502,0.6088293790817261,0.5774965286254883,0.583993136882782,0.16336040198802948,0.11381389945745468,0.08275415003299713
Lake Fryxell,2022-11-07,0.372535447182771,0.3348586054629032,0.30271905243423786,0.5775420069694519,0.5309979915618896,0.5236690640449524,0.2670389711856842,0.2345106154680252,0.20238003134727478
